client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_group,Variation
8009777,5.0,69.0,22,F,2.0,26411.46,2.0,2.0,19-25,
9144174,8.0,98.0,48,F,2.0,182807.71,2.0,2.0,46-55,
9696505,20.0,250.0,18,F,2.0,15010.149999999998,2.0,2.0,19-25,
2226259,9.0,118.0,30,F,2.0,68890.5,2.0,2.0,26-35,
883612,15.0,188.0,66,M,2.0,197965.3,1.0,2.0,65+,
4335363,8.0,106.0,34,M,2.0,20716.13,2.0,2.0,26-35,
1674384,12.0,150.0,36,F,2.0,27269.42,2.0,2.0,36-45,
172734,6.0,76.0,21,F,2.0,20446.99,2.0,2.0,19-25,
2864918,14.0,172.0,36,F,2.0,57671.09,2.0,2.0,36-45,
9752857,10.0,130.0,32,F,2.0,33111.91,2.0,2.0,26-35,
4855044,23.0,279.0,54,M,2.0,15744.699999999995,2.0,2.0,46-55,
7775828,15.0,191.0,30,F,2.0,22226.56,2.0,2.0,26-35,
8575879,16.0,203.0,48,F,2.0,24740.84,2.0,2.0,46-55,
1408864,14.0,173.0,36,F,2.0,37352.42999999999,2.0,2.0,36-45,
2057455,8.0,106.0,58,F,2.0,42016.71,2.0,2.0,56-65,
5885558,21.0,256.0,37,M,3.0,87704.89,2.0,2.0,36-45,
2564501,21.0,259.0,34,M,2.0,313836.96,2.0,2.0,26-35,
2545478,14.0,179.0,32,F,2.0,143080.21,2.0,2.0,26-35,
3410862,10.0,120.0,50,F,2.0,118597.17,2.0,2.0,46-55,
9305323,24.0,288.0,33,F,2.0,23128.869999999995,2.0,2.0,26-35,
6863568,8.0,107.0,56,M,2.0,66751.26999999999,2.0,2.0,56-65,
1195822,27.0,334.0,64,F,2.0,149136.93,2.0,2.0,56-65,
3885421,9.0,114.0,42,F,2.0,37283.16,2.0,2.0,36-45,
3606225,12.0,154.0,54,F,2.0,28071.509999999995,2.0,2.0,46-55,
5613005,18.0,226.0,47,F,2.0,19775.93,2.0,2.0,46-55,
111417,11.0,136.0,46,F,2.0,43008.57,1.0,2.0,46-55,
4234768,16.0,195.0,63,M,2.0,36394.63,2.0,2.0,56-65,
4657865,10.0,121.0,30,M,2.0,40116.01,2.0,2.0,26-35,
4486220,22.0,264.0,20,F,2.0,49350.4,2.0,2.0,19-25,
9287035,15.0,182.0,32,F,2.0,30621.07,2.0,2.0,26-35,
7262454,15.0,187.0,48,M,2.0,26829.91,2.0,2.0,46-55,
7151964,10.0,131.0,62,F,2.0,59047.44,2.0,2.0,56-65,
4189082,21.0,253.0,51,M,2.0,15196.03,2.0,2.0,46-55,
130563,8.0,104.0,55,M,2.0,22066.76,2.0,2.0,56-65,
1825808,25.0,311.0,44,M,3.0,422374.86,2.0,2.0,36-45,
6846721,11.0,137.0,24,F,2.0,20375.84,2.0,2.0,19-25,
9447271,16.0,192.0,56,M,2.0,129740.18,2.0,2.0,56-65,
8128667,11.0,132.0,36,M,2.0,27639.899999999998,2.0,2.0,36-45,
8491314,22.0,275.0,28,F,2.0,19728.61,2.0,2.0,26-35,
4770422,13.0,162.0,56,M,2.0,28758.25,2.0,2.0,56-65,
9951632,8.0,106.0,51,F,2.0,20508.15,2.0,2.0,46-55,
4795282,11.0,133.0,33,M,2.0,122166.39,2.0,2.0,26-35,
2042236,16.0,196.0,36,M,2.0,20125.54,2.0,2.0,36-45,
688436,8.0,106.0,36,M,2.0,23079.22,2.0,2.0,36-45,
117566,16.0,202.0,69,F,2.0,34034.63,2.0,2.0,65+,
2623519,20.0,250.0,48,M,3.0,194483.57,2.0,2.0,46-55,
8524066,7.0,95.0,32,F,3.0,57359.76,2.0,2.0,26-35,
8994607,6.0,81.0,18,M,2.0,34939.119999999995,2.0,2.0,19-25,
6044368,21.0,257.0,32,M,2.0,15121.899999999998,1.0,2.0,26-35,
3882434,5.0,69.0,62,F,2.0,392698.09,2.0,2.0,56-65,
7148984,15.0,181.0,48,F,2.0,41940.92,2.0,2.0,46-55,
7320970,12.0,145.0,48,F,2.0,40585.12,2.0,2.0,46-55,
2037799,15.0,183.0,45,F,2.0,15876.75,2.0,2.0,46-55,
3269829,11.0,134.0,64,F,2.0,149751.21999999997,2.0,2.0,56-65,
589542,8.0,107.0,57,M,2.0,722442.1000000001,2.0,2.0,56-65,
3710585,9.0,111.0,46,M,2.0,267579.95,2.0,2.0,46-55,
7623394,15.0,180.0,54,F,2.0,33554.72,2.0,2.0,46-55,
2174814,7.0,93.0,63,F,2.0,113907.18,2.0,2.0,56-65,
8094880,14.0,179.0,40,M,2.0,18911.19,2.0,2.0,36-45,
8880985,13.0,166.0,48,F,2.0,32418.77,2.0,2.0,46-55,
5543391,19.0,236.0,38,F,2.0,103362.6,2.0,2.0,36-45,
4441687,16.0,196.0,69,F,2.0,29382.09,2.0,2.0,65+,
3060739,17.0,204.0,38,M,3.0,96434.35,2.0,2.0,36-45,
7512901,6.0,82.0,22,M,2.0,47675.83,2.0,2.0,19-25,
7845658,15.0,184.0,35,M,2.0,30542.910000000003,2.0,2.0,36-45,
9891126,10.0,129.0,32,F,2.0,17477.28,2.0,2.0,26-35,
6616160,11.0,138.0,50,M,2.0,25955.02,2.0,2.0,46-55,
1643321,10.0,130.0,64,F,2.0,55935.98999999999,2.0,2.0,56-65,
5120992,5.0,68.0,33,F,3.0,135528.0,2.0,2.0,26-35,
9055099,16.0,194.0,64,F,2.0,43730.27,2.0,2.0,56-65,
4994164,15.0,186.0,46,M,2.0,18570.66,2.0,2.0,46-55,
121913,5.0,64.0,18,M,3.0,42684.89,2.0,2.0,19-25,
1602262,13.0,157.0,54,M,2.0,18447.5,2.0,2.0,46-55,
5056082,17.0,205.0,52,F,3.0,77835.19,2.0,2.0,46-55,
2936929,15.0,189.0,34,M,2.0,23665.83,2.0,2.0,26-35,
6190080,15.0,190.0,33,M,2.0,32665.74,2.0,2.0,26-35,
7180438,15.0,181.0,37,F,2.0,80059.56999999999,1.0,2.0,36-45,
4165161,22.0,265.0,50,F,2.0,20645.5,2.0,2.0,46-55,
7561751,15.0,180.0,30,F,2.0,76380.16,2.0,2.0,26-35,
5560297,11.0,135.0,30,F,2.0,15090.75,2.0,2.0,26-35,
9872353,26.0,321.0,54,M,2.0,61843.31,2.0,2.0,46-55,
3878071,14.0,169.0,61,F,2.0,27718.869999999995,2.0,2.0,56-65,
4130851,16.0,198.0,48,F,2.0,15782.57,2.0,2.0,46-55,
2331018,21.0,262.0,85,M,2.0,30516.28,2.0,2.0,65+,
9428815,16.0,196.0,39,M,2.0,74463.28,2.0,2.0,36-45,
5594233,15.0,184.0,28,F,3.0,114829.6,2.0,2.0,26-35,
1164847,15.0,190.0,50,F,2.0,32355.94,2.0,2.0,46-55,
690761,24.0,288.0,68,F,2.0,199381.93,2.0,2.0,65+,
1944365,9.0,119.0,21,F,2.0,22582.76,1.0,2.0,19-25,
5507491,20.0,251.0,60,F,2.0,39820.41,2.0,2.0,56-65,
1672289,14.0,179.0,59,F,2.0,37161.12,2.0,2.0,56-65,
9517940,22.0,264.0,64,F,2.0,48252.58,2.0,2.0,56-65,
1380339,19.0,238.0,72,M,2.0,149068.84999999998,2.0,2.0,65+,
2943557,14.0,171.0,53,M,2.0,49728.12,2.0,2.0,46-55,
6249222,3.0,41.0,60,M,2.0,478501.56,1.0,2.0,56-65,
4100825,15.0,180.0,32,F,2.0,20034.37,2.0,2.0,26-35,
9167640,10.0,127.0,44,F,2.0,283811.01,2.0,2.0,36-45,
662275,15.0,184.0,36,F,2.0,33175.259999999995,2.0,2.0,36-45,
7562886,14.0,178.0,52,F,2.0,27188.95,2.0,2.0,46-55,
3385330,16.0,202.0,36,M,2.0,25671.19,2.0,2.0,36-45,
8703363,16.0,193.0,38,F,2.0,36533.65,2.0,2.0,36-45,
35883,9.0,118.0,28,M,2.0,23435.03,2.0,2.0,26-35,
1911207,9.0,109.0,40,F,2.0,164517.95,2.0,2.0,36-45,
3708650,11.0,139.0,54,F,2.0,92350.48,2.0,2.0,46-55,
4037890,12.0,153.0,22,M,2.0,165728.95,2.0,2.0,19-25,
3710240,27.0,329.0,64,F,2.0,19856.77,2.0,2.0,56-65,
7836137,15.0,185.0,25,M,2.0,22826.03,2.0,2.0,26-35,
4366505,9.0,109.0,60,F,2.0,59511.880000000005,2.0,2.0,56-65,
180807,11.0,135.0,38,F,2.0,136756.56,1.0,2.0,36-45,
4219295,5.0,64.0,38,F,2.0,20615.45,2.0,2.0,36-45,
7608316,8.0,101.0,46,F,2.0,33947.55,2.0,2.0,46-55,
3410838,6.0,80.0,25,M,2.0,30079.29,1.0,2.0,26-35,
760777,15.0,191.0,26,F,3.0,93144.64,2.0,2.0,26-35,
4324837,23.0,286.0,60,F,2.0,260895.29,2.0,2.0,56-65,
2784226,6.0,83.0,44,F,2.0,37336.36,2.0,2.0,36-45,
6096429,20.0,246.0,18,F,2.0,33058.44,2.0,2.0,19-25,
1707092,16.0,198.0,49,F,2.0,71177.56,2.0,2.0,46-55,
7704476,17.0,205.0,44,F,3.0,357248.21,2.0,2.0,36-45,
7500955,13.0,156.0,88,M,2.0,49617.56,2.0,2.0,65+,
5316419,14.0,175.0,30,F,2.0,16190.48,2.0,2.0,26-35,
5828289,11.0,142.0,60,F,2.0,17262.289999999997,2.0,2.0,56-65,
6770648,6.0,72.0,40,F,2.0,19790.57,2.0,2.0,36-45,
6369247,9.0,119.0,58,F,2.0,50426.92,2.0,2.0,56-65,
4366871,5.0,69.0,27,M,3.0,38780.49,2.0,2.0,26-35,
3562163,28.0,345.0,69,F,2.0,130808.4,2.0,2.0,65+,
4039491,6.0,82.0,38,F,2.0,87017.03,2.0,2.0,36-45,
8267029,14.0,171.0,44,F,2.0,485641.61,2.0,2.0,36-45,
6643417,12.0,145.0,40,M,2.0,26105.28,2.0,2.0,36-45,
6385793,17.0,210.0,37,M,4.0,208941.45,2.0,2.0,36-45,
5892234,12.0,147.0,36,M,4.0,37946.6,1.0,2.0,36-45,
4782993,22.0,272.0,21,M,2.0,30108.75,2.0,2.0,19-25,
8692536,20.0,242.0,50,F,3.0,90259.62,2.0,2.0,46-55,
3162303,10.0,125.0,42,F,2.0,71756.19,2.0,2.0,36-45,
6298473,12.0,155.0,24,M,2.0,15791.269999999997,2.0,2.0,19-25,
7776765,7.0,85.0,30,F,2.0,48171.12,2.0,2.0,26-35,
6368410,10.0,120.0,60,F,2.0,37115.02,2.0,2.0,56-65,
8333251,11.0,136.0,50,M,2.0,46777.22,2.0,2.0,46-55,
6798997,15.0,182.0,34,M,2.0,48900.83,2.0,2.0,26-35,
7545393,5.0,65.0,22,M,2.0,25000.82,2.0,2.0,19-25,
7998113,18.0,218.0,50,M,2.0,158037.71000000002,2.0,2.0,46-55,
3806837,14.0,172.0,34,F,2.0,66309.9,2.0,2.0,26-35,
9570839,15.0,182.0,28,M,2.0,22196.54,2.0,2.0,26-35,
2897527,12.0,144.0,66,F,2.0,24218.78,2.0,2.0,65+,
4320918,12.0,154.0,48,F,2.0,34687.8,2.0,2.0,46-55,
927494,12.0,146.0,38,M,2.0,53528.85,2.0,2.0,36-45,
1457674,18.0,220.0,49,M,2.0,69981.59,2.0,2.0,46-55,
1857733,8.0,107.0,58,M,2.0,117759.8,2.0,2.0,56-65,
8601568,16.0,197.0,54,M,3.0,933623.22,2.0,2.0,46-55,
1393222,28.0,341.0,59,M,2.0,305554.35,1.0,2.0,56-65,
3301530,8.0,104.0,47,M,2.0,72558.48999999999,2.0,2.0,46-55,
5586625,14.0,169.0,24,F,2.0,61792.23999999999,2.0,2.0,19-25,
650408,9.0,109.0,18,M,2.0,15837.399999999998,2.0,2.0,19-25,
850909,28.0,344.0,46,F,2.0,113140.04,2.0,2.0,46-55,
3073647,10.0,128.0,52,F,2.0,32816.38,2.0,2.0,46-55,
670162,8.0,105.0,61,F,2.0,95936.05,2.0,2.0,56-65,
4507321,5.0,64.0,58,F,2.0,18910.63,2.0,2.0,56-65,
5796961,10.0,130.0,32,M,2.0,41294.28,2.0,2.0,26-35,
5435141,11.0,133.0,51,F,2.0,84608.92,2.0,2.0,46-55,
1363125,10.0,120.0,28,M,2.0,30993.48,2.0,2.0,26-35,
6759813,9.0,117.0,62,F,2.0,76394.98999999999,2.0,2.0,56-65,
7219692,11.0,143.0,41,M,2.0,44213.01,2.0,2.0,36-45,
6169377,8.0,98.0,18,M,2.0,14987.649999999998,2.0,2.0,19-25,
4166246,17.0,208.0,38,M,3.0,94509.46,2.0,2.0,36-45,
542244,26.0,313.0,32,F,2.0,22565.31,2.0,2.0,26-35,
6168006,11.0,139.0,73,F,2.0,100919.87,2.0,2.0,65+,
3744419,15.0,188.0,64,F,2.0,96421.96,2.0,2.0,56-65,
37872,8.0,106.0,38,F,2.0,22847.72,2.0,2.0,36-45,
7611266,16.0,199.0,40,F,2.0,232686.32,2.0,2.0,36-45,
7737431,13.0,166.0,60,F,2.0,326838.74,2.0,2.0,56-65,
1668635,14.0,176.0,34,F,2.0,32521.179999999997,1.0,2.0,26-35,
1475158,8.0,106.0,46,M,2.0,29371.68,2.0,2.0,46-55,
6362500,13.0,161.0,22,F,2.0,16993.35,2.0,2.0,19-25,
8147700,9.0,108.0,54,M,2.0,481791.45,2.0,2.0,46-55,
8126325,11.0,142.0,58,M,3.0,135616.37,2.0,2.0,56-65,
5688624,17.0,214.0,67,M,2.0,249089.7,2.0,2.0,65+,
52952,5.0,68.0,22,M,3.0,14662.809999999998,2.0,2.0,19-25,
7621462,5.0,71.0,57,M,2.0,152194.27999999997,2.0,2.0,56-65,
1866718,12.0,151.0,34,M,2.0,13858.469999999998,1.0,2.0,26-35,
8156966,9.0,118.0,48,M,2.0,52584.82,2.0,2.0,46-55,
5904714,22.0,270.0,56,F,2.0,766880.1000000001,2.0,2.0,56-65,
8921710,13.0,156.0,62,F,2.0,190842.67,2.0,2.0,56-65,
5438737,10.0,128.0,64,M,2.0,13965.87,1.0,2.0,56-65,
2136596,14.0,179.0,26,F,2.0,63482.36,2.0,2.0,26-35,
4237191,16.0,198.0,56,F,2.0,41839.21,2.0,2.0,56-65,
7884071,13.0,159.0,28,F,3.0,44859.58,2.0,2.0,26-35,
9582495,13.0,164.0,50,M,2.0,36842.24,2.0,2.0,46-55,
9531304,11.0,142.0,41,F,2.0,29672.72,2.0,2.0,36-45,
6575752,15.0,190.0,63,F,2.0,43973.39,2.0,2.0,56-65,
9964268,4.0,59.0,55,F,2.0,17321.28,2.0,2.0,56-65,
8364236,9.0,119.0,55,F,2.0,100594.26,2.0,2.0,56-65,
2037308,11.0,143.0,26,M,2.0,24150.91,2.0,2.0,26-35,
2875117,22.0,268.0,51,F,3.0,72924.98,2.0,2.0,46-55,
8470474,15.0,189.0,69,F,2.0,43536.08,2.0,2.0,65+,
7515643,11.0,137.0,47,M,3.0,81500.04,2.0,2.0,46-55,
5983123,23.0,276.0,62,M,2.0,363894.22,2.0,2.0,56-65,
5442277,15.0,189.0,50,M,2.0,329283.91,2.0,2.0,46-55,
9244804,13.0,167.0,56,F,2.0,19738.5,2.0,2.0,56-65,
4887036,15.0,187.0,38,F,2.0,142656.91,2.0,2.0,36-45,
2840434,3.0,42.0,57,F,2.0,63638.54999999999,2.0,2.0,56-65,
652332,14.0,169.0,24,F,2.0,32642.899999999998,2.0,2.0,19-25,
4550772,20.0,248.0,55,M,2.0,33793.869999999995,2.0,2.0,56-65,
963038,15.0,182.0,40,M,2.0,30880.800000000003,2.0,2.0,36-45,
613879,7.0,92.0,46,F,2.0,21282.33,2.0,2.0,46-55,
6234969,9.0,114.0,32,F,2.0,42467.92999999999,2.0,2.0,26-35,
1918056,14.0,169.0,52,M,2.0,33719.78,2.0,2.0,46-55,
534274,13.0,166.0,54,M,2.0,31499.94,2.0,2.0,46-55,
9496169,17.0,205.0,22,F,2.0,19376.41,2.0,2.0,19-25,
8600793,14.0,168.0,30,M,2.0,138884.61,2.0,2.0,26-35,
7809040,17.0,205.0,58,M,2.0,89885.70999999999,2.0,2.0,56-65,
4353833,21.0,258.0,36,F,2.0,45717.62,2.0,2.0,36-45,
9104548,13.0,161.0,28,M,2.0,52103.31,2.0,2.0,26-35,
1545405,22.0,270.0,74,M,2.0,65749.26,1.0,2.0,65+,
1660152,18.0,217.0,50,F,2.0,279264.27,2.0,2.0,46-55,
6129580,16.0,202.0,50,F,2.0,86708.91,2.0,2.0,46-55,
7479807,14.0,176.0,58,M,2.0,16240.53,2.0,2.0,56-65,
3139570,8.0,105.0,50,M,2.0,267060.38,2.0,2.0,46-55,
8619813,12.0,154.0,34,M,2.0,203949.93,2.0,2.0,26-35,
4878781,26.0,317.0,62,M,3.0,1126217.45,2.0,2.0,56-65,
3469468,9.0,118.0,62,M,2.0,25546.14,2.0,2.0,56-65,
5377741,11.0,133.0,26,F,2.0,20269.42,2.0,2.0,26-35,
7822388,20.0,242.0,56,F,2.0,114441.43,2.0,2.0,56-65,
3692443,15.0,185.0,47,F,3.0,537474.43,2.0,2.0,46-55,
8783208,20.0,242.0,54,F,2.0,24557.49,2.0,2.0,46-55,
9258234,15.0,189.0,54,M,2.0,82234.97,2.0,2.0,46-55,
9913011,14.0,179.0,52,M,2.0,165364.53999999998,2.0,2.0,46-55,
8652410,14.0,175.0,58,M,2.0,29809.35,2.0,2.0,56-65,
9652968,9.0,110.0,52,F,2.0,34003.78999999999,2.0,2.0,46-55,
6917073,15.0,188.0,49,M,2.0,105209.09,2.0,2.0,46-55,
8200156,9.0,109.0,16,M,2.0,18388.92,2.0,2.0,0-18,
168042,10.0,129.0,28,M,2.0,65115.92999999999,2.0,2.0,26-35,
8289416,15.0,180.0,58,M,2.0,34502.23,2.0,2.0,56-65,
4324155,20.0,248.0,42,F,2.0,218366.16,2.0,2.0,36-45,
1559759,15.0,188.0,42,F,2.0,28588.09,2.0,2.0,36-45,
297909,13.0,156.0,67,M,2.0,13822.53,2.0,2.0,65+,
3806912,10.0,122.0,57,F,2.0,163316.84999999998,2.0,2.0,56-65,
4286550,11.0,143.0,38,F,2.0,51975.92,2.0,2.0,36-45,
4856519,12.0,150.0,41,M,2.0,201665.26,2.0,2.0,36-45,
7273470,6.0,81.0,25,M,2.0,14278.129999999996,1.0,2.0,26-35,
5479739,14.0,178.0,64,F,2.0,30288.67,2.0,2.0,56-65,
8857739,24.0,291.0,66,F,2.0,46058.71,2.0,2.0,65+,
2448200,10.0,128.0,44,F,2.0,20748.29,2.0,2.0,36-45,
7225423,9.0,108.0,60,F,2.0,16598.809999999998,2.0,2.0,56-65,
426809,13.0,166.0,30,M,2.0,70434.01,2.0,2.0,26-35,
8354421,15.0,189.0,58,F,2.0,83342.76,1.0,2.0,56-65,
7836139,12.0,147.0,53,M,2.0,21155.6,2.0,2.0,46-55,
5706517,29.0,358.0,72,M,2.0,27975.79,2.0,2.0,65+,
6868837,15.0,191.0,24,M,2.0,13824.85,2.0,2.0,19-25,
6822474,24.0,288.0,44,M,2.0,58669.54000000001,2.0,2.0,36-45,
2784762,9.0,111.0,46,F,2.0,22791.96,2.0,2.0,46-55,
2723364,22.0,266.0,50,F,2.0,142204.93,1.0,2.0,46-55,
4421183,25.0,300.0,61,F,2.0,24207.17,2.0,2.0,56-65,
4412947,11.0,141.0,45,F,2.0,17792.82,2.0,2.0,46-55,
9889375,16.0,194.0,40,F,2.0,19097.56,2.0,2.0,36-45,
7663171,22.0,275.0,50,F,2.0,49546.51,2.0,2.0,46-55,
4740223,23.0,284.0,69,M,2.0,19941.51,2.0,2.0,65+,
1331089,14.0,169.0,66,F,2.0,15959.839999999997,2.0,2.0,65+,
2633544,24.0,288.0,59,M,2.0,242569.28,2.0,2.0,56-65,
1345541,17.0,214.0,46,M,2.0,95768.94,2.0,2.0,46-55,
9551708,25.0,306.0,66,M,2.0,16955.449999999997,2.0,2.0,65+,
4196329,12.0,146.0,34,M,2.0,38113.96,2.0,2.0,26-35,
4856148,12.0,145.0,32,F,2.0,74295.23999999999,2.0,2.0,26-35,
7044969,11.0,143.0,35,F,3.0,30084.759999999995,2.0,2.0,36-45,
5228343,14.0,174.0,44,M,2.0,90641.92,2.0,2.0,36-45,
3883897,22.0,266.0,26,F,2.0,44441.53,2.0,2.0,26-35,
197468,11.0,142.0,40,F,2.0,72097.83,2.0,2.0,36-45,
7232389,10.0,128.0,52,M,2.0,477774.96,2.0,2.0,46-55,
4820039,15.0,183.0,40,M,2.0,101792.08,2.0,2.0,36-45,
8150306,13.0,161.0,48,F,2.0,139472.51,2.0,2.0,46-55,
8611642,15.0,180.0,50,F,2.0,43571.75,2.0,2.0,46-55,
3238990,12.0,149.0,33,F,2.0,48300.84,2.0,2.0,26-35,
2250624,15.0,188.0,30,F,2.0,32250.56,2.0,2.0,26-35,
4862743,10.0,129.0,68,F,2.0,27731.83,2.0,2.0,65+,
2506184,32.0,384.0,60,F,2.0,132543.47999999998,2.0,2.0,56-65,
404827,13.0,166.0,28,F,2.0,25317.899999999998,2.0,2.0,26-35,
8187846,19.0,236.0,53,F,2.0,26556.48,2.0,2.0,46-55,
4395299,23.0,286.0,16,F,2.0,111563.77,2.0,2.0,0-18,
7104244,26.0,313.0,64,M,2.0,32954.509999999995,2.0,2.0,56-65,
3426149,20.0,241.0,75,F,2.0,22910.56,2.0,2.0,65+,
7177496,34.0,408.0,58,F,2.0,41348.69,2.0,2.0,56-65,
5951822,14.0,170.0,55,M,2.0,101466.35,2.0,2.0,56-65,
9104438,10.0,126.0,27,M,2.0,24243.509999999995,2.0,2.0,26-35,
7098200,10.0,122.0,26,M,2.0,76376.95,2.0,2.0,26-35,
602549,8.0,107.0,32,M,2.0,73649.9,2.0,2.0,26-35,
5222847,16.0,202.0,30,F,2.0,43105.96,2.0,2.0,26-35,
3002499,16.0,195.0,38,M,2.0,55574.64,2.0,2.0,36-45,
5227572,5.0,65.0,53,M,2.0,20068.8,2.0,2.0,46-55,
9420333,4.0,58.0,26,F,2.0,39785.95,2.0,2.0,26-35,
5183233,12.0,147.0,38,M,2.0,64165.94,2.0,2.0,36-45,
4183139,5.0,71.0,31,M,2.0,53844.8,2.0,2.0,26-35,
8038803,21.0,253.0,44,M,2.0,41292.62,2.0,2.0,36-45,
8633755,4.0,58.0,26,M,2.0,21259.68,2.0,2.0,26-35,
1076261,5.0,66.0,26,M,2.0,30808.03,2.0,2.0,26-35,
686121,26.0,319.0,44,M,2.0,16884.079999999998,2.0,2.0,36-45,
8569540,11.0,140.0,44,F,2.0,28325.27,1.0,2.0,36-45,
3538089,20.0,243.0,50,M,2.0,121151.47,2.0,2.0,46-55,
8975133,19.0,228.0,24,M,2.0,37606.5,2.0,2.0,19-25,
8256341,17.0,204.0,42,M,2.0,66102.95,2.0,2.0,36-45,
8104430,19.0,239.0,43,F,2.0,20516.71,1.0,2.0,36-45,
2357523,6.0,72.0,50,M,2.0,64770.51999999999,2.0,2.0,46-55,
7141724,21.0,254.0,30,F,2.0,29071.13,2.0,2.0,26-35,
847493,13.0,162.0,42,F,2.0,57139.92,2.0,2.0,36-45,
4308035,12.0,146.0,32,F,2.0,53329.6,2.0,2.0,26-35,
1007424,24.0,296.0,72,F,2.0,14807.3,1.0,2.0,65+,
4335066,12.0,145.0,59,F,2.0,112566.96,2.0,2.0,56-65,
3139238,21.0,261.0,42,F,2.0,62388.69,2.0,2.0,36-45,
410160,16.0,193.0,58,F,2.0,35054.42,2.0,2.0,56-65,
9062837,15.0,191.0,56,M,2.0,68658.79999999999,2.0,2.0,56-65,
1390339,13.0,160.0,44,M,2.0,60335.62,2.0,2.0,36-45,
8079762,30.0,369.0,70,F,2.0,216074.92,2.0,2.0,65+,
3601046,21.0,257.0,51,M,4.0,311786.37,2.0,2.0,46-55,
683798,14.0,178.0,33,M,2.0,93643.04,2.0,2.0,26-35,
7060654,16.0,193.0,34,F,2.0,58139.94,2.0,2.0,26-35,
7930613,24.0,288.0,43,M,3.0,148614.21999999997,2.0,2.0,36-45,
5865541,11.0,140.0,54,F,2.0,307553.83,2.0,2.0,46-55,
119833,22.0,274.0,50,M,2.0,106503.91,1.0,2.0,46-55,
1673821,21.0,260.0,46,F,2.0,22844.14,2.0,2.0,46-55,
1665707,33.0,402.0,58,M,3.0,276310.9,2.0,2.0,56-65,
954812,16.0,198.0,68,M,2.0,1115809.5699999998,1.0,2.0,65+,
8998049,24.0,289.0,41,M,3.0,164604.96999999997,2.0,2.0,36-45,
4382735,9.0,115.0,33,M,2.0,41129.26,2.0,2.0,26-35,
289680,11.0,136.0,41,F,2.0,147833.18,2.0,2.0,36-45,
6769413,6.0,73.0,30,M,3.0,26296.2,2.0,2.0,26-35,
2126149,11.0,132.0,58,M,2.0,36408.12,2.0,2.0,56-65,
56686,12.0,144.0,56,M,2.0,338705.74,2.0,2.0,56-65,
6055205,19.0,230.0,53,M,2.0,74377.65,2.0,2.0,46-55,
1629479,8.0,106.0,41,F,2.0,60350.94,2.0,2.0,36-45,
310651,7.0,94.0,30,F,2.0,36397.62,2.0,2.0,26-35,
8645257,11.0,142.0,28,F,2.0,19076.61,2.0,2.0,26-35,
8329011,24.0,299.0,50,M,2.0,22470.65,2.0,2.0,46-55,
4109322,12.0,150.0,26,M,2.0,21725.06,2.0,2.0,26-35,
6114426,14.0,179.0,52,M,2.0,240473.74,2.0,2.0,46-55,
2679052,13.0,166.0,52,M,2.0,111178.35,2.0,2.0,46-55,
8917849,14.0,178.0,34,F,2.0,90923.08,2.0,2.0,26-35,
832001,14.0,173.0,28,F,2.0,77867.61,2.0,2.0,26-35,
2682426,8.0,107.0,39,M,2.0,137906.22,2.0,2.0,36-45,
196492,10.0,126.0,30,M,2.0,49942.49,2.0,2.0,26-35,
7624410,12.0,153.0,55,F,2.0,63432.26,2.0,2.0,56-65,
518261,15.0,187.0,29,F,2.0,82067.81,2.0,2.0,26-35,
7466546,15.0,189.0,62,F,2.0,266279.29,2.0,2.0,56-65,
1628012,9.0,109.0,52,F,2.0,253727.46,2.0,2.0,46-55,
6655666,16.0,203.0,50,M,2.0,85905.19,2.0,2.0,46-55,
4916958,15.0,183.0,48,F,2.0,64545.54999999999,2.0,2.0,46-55,
6148990,19.0,231.0,53,F,3.0,288829.93,2.0,2.0,46-55,
8238928,15.0,190.0,66,F,2.0,401989.29,2.0,2.0,65+,
7276997,15.0,181.0,29,F,3.0,49514.07,2.0,2.0,26-35,
8086139,9.0,119.0,39,F,3.0,86799.86,2.0,2.0,36-45,
1802966,9.0,110.0,55,F,2.0,378979.06,2.0,2.0,56-65,
7963157,16.0,199.0,47,F,2.0,23627.14,2.0,2.0,46-55,
5516491,16.0,196.0,56,M,3.0,126999.08000000002,1.0,2.0,56-65,
6374177,9.0,116.0,24,M,2.0,15672.949999999995,2.0,2.0,19-25,
7700694,11.0,139.0,32,M,2.0,21118.03,2.0,2.0,26-35,
5016228,15.0,187.0,28,M,2.0,14258.969999999998,2.0,2.0,26-35,
5320101,14.0,169.0,54,F,2.0,52447.97,2.0,2.0,46-55,
2445955,11.0,132.0,62,F,2.0,400732.15,2.0,2.0,56-65,
2842227,16.0,194.0,59,F,2.0,72828.9,2.0,2.0,56-65,
3583260,8.0,106.0,26,M,2.0,21240.83,2.0,2.0,26-35,
9484176,13.0,166.0,36,M,2.0,179564.82,2.0,2.0,36-45,
2685198,15.0,189.0,48,F,2.0,202531.18,2.0,2.0,46-55,
4902959,15.0,181.0,52,M,2.0,29360.13,2.0,2.0,46-55,
5884978,11.0,136.0,48,M,2.0,25886.81,2.0,2.0,46-55,
7673180,9.0,109.0,38,F,3.0,86632.34999999999,2.0,2.0,36-45,
4092432,22.0,266.0,58,F,2.0,49892.29,2.0,2.0,56-65,
8128178,9.0,113.0,66,M,2.0,66655.95,2.0,2.0,65+,
